Equipment_ID,Equipment_Type,Date,Equipment_Type_enc,Shift_enc,Road_Condition_enc,Operator_Experience_Yr,Engine_Temp_C,Oil_Pressure_bar,Vibration_mms,Fuel_Consumption_Lhr,Tyre_Pressure_PSI,Coolant_Level,Battery_Voltage_V,Hydraulic_Pressure_bar,Exhaust_Temp_C,RPM,Engine_Temp_C_Lower_Limit,Engine_Temp_C_Upper_Limit,Oil_Pressure_bar_Lower_Limit,Oil_Pressure_bar_Upper_Limit,Vibration_mms_Lower_Limit,Vibration_mms_Upper_Limit,Fuel_Consumption_Lhr_Lower_Limit,Fuel_Consumption_Lhr_Upper_Limit,Tyre_Pressure_PSI_Lower_Limit,Tyre_Pressure_PSI_Upper_Limit,Coolant_Level_Lower_Limit,Coolant_Level_Upper_Limit,Battery_Voltage_V_Lower_Limit,Battery_Voltage_V_Upper_Limit,Hydraulic_Pressure_bar_Lower_Limit,Hydraulic_Pressure_bar_Upper_Limit,Exhaust_Temp_C_Lower_Limit,Exhaust_Temp_C_Upper_Limit,RPM_Lower_Limit,RPM_Upper_Limit,Engine_Temp_C_Status_enc,Oil_Pressure_bar_Status_enc,Vibration_mms_Status_enc,Fuel_Consumption_Lhr_Status_enc,Tyre_Pressure_PSI_Status_enc,Coolant_Level_Status_enc,Battery_Voltage_V_Status_enc,Hydraulic_Pressure_bar_Status_enc,Exhaust_Temp_C_Status_enc,RPM_Status_enc,Operating_Hours,Load_Cycles_per_Day,Temp_Oil_Ratio,Vib_RPM_Ratio,Health_Score,High_Risk,Year,Month,Day_of_Week,Maintenance_Type_enc,PM_Interval_Hours,Next_PM_Due_Hours,PM_Status_enc,Maintenance_Cost_INR,Estimated_Downtime_Hrs,Last_Maintenance_Type_enc,Days_Since_Last_Maintenance,Maintenance_Team_enc,Engine_Condition_enc,Tyre_Condition_enc,Hydraulic_Condition_enc,Brake_Condition_enc,Electrical_Condition_enc,Fuel_System_Condition_enc,Transmission_Condition_enc,Cooling_System_Condition_enc,Engine_Replacement_Needed_enc,Tyre_Replacement_Needed_enc,Hydraulic_Replacement_Needed_enc,Brake_Replacement_Needed_enc,Electrical_Replacement_Needed_enc,Engine_Life_Remaining_pct,Tyre_Life_Remaining_pct,Hydraulic_Life_Remaining_pct,Battery_Life_Remaining_pct,Brake_Life_Remaining_pct,Failure_Type,Failure_Type_enc,Failure_Component,Failure_Component_enc,Maintenance_Priority,Maintenance_Priority_enc,Spare_Parts_Required,Prescriptive_Action,Days_to_Next_Failure,Failure
HEMM-E002,Excavator,2022-03-26,3,1,1,15,90.5,4.46,2.61,41.5,79.0,0.95,24.4,186.8,274.5,1810.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4040,55,20.29,1.442,94.0,0,2022,3,5,4,200,160,3,15056,5.7,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3,55.6,59.6,90.4,47.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,115,0
HEMM-G002,Grader,2021-11-18,4,0,1,9,83.8,4.68,2.07,31.4,86.1,0.9,25.1,182.1,315.6,1657.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9220,15,17.91,1.2492,99.8,0,2021,11,3,3,300,80,3,14770,7.8,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,72.3,7.8,93.0,58.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,86,0
HEMM-B002,Dozer,2023-06-30,0,2,1,12,81.9,5.23,1.49,39.2,82.4,0.79,25.0,178.8,299.3,1933.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3971,79,15.66,0.7708,100.0,0,2023,6,4,0,250,29,2,4000,0.2,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66.9,37.3,60.3,92.6,70.2,None,6,None,6,Low,2,No Parts Required,Plan PM in next 29 hours.,53,0
HEMM-B003,Dozer,2023-05-23,0,0,0,15,94.9,4.92,1.95,42.7,87.0,0.86,24.9,180.8,317.5,1775.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,7286,57,19.29,1.0986,95.0,0,2023,5,1,0,250,214,3,6351,0.3,2,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39.3,16.9,27.1,92.2,61.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,160,0
HEMM-B003,Dozer,2022-07-14,0,0,1,1,90.4,4.59,2.27,39.5,79.4,0.81,25.3,168.0,288.4,1760.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3142,61,19.69,1.2898,95.4,0,2022,7,3,0,250,108,3,5375,0.6,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8,61.7,68.6,93.7,54.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,109,0
HEMM-D003,Dumper,2023-01-06,2,1,2,10,87.6,4.46,1.92,45.0,84.2,0.79,24.2,174.4,295.7,1798.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,8420,70,19.64,1.0679,98.5,0,2023,1,4,3,250,80,3,28544,6.6,3,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,5.0,15.8,89.6,61.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,103,0
HEMM-B001,Dozer,2022-04-12,0,1,1,4,76.5,4.32,2.17,35.3,78.3,0.9,24.1,192.7,334.2,1829.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,1368,51,17.71,1.1864,97.1,0,2022,4,1,0,250,132,3,7585,0.6,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6,86.0,86.3,89.3,56.6,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,47,0
HEMM-B003,Dozer,2022-02-07,0,2,2,11,91.1,4.46,1.65,34.7,87.6,0.97,23.9,182.4,314.4,1835.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4296,43,20.43,0.8992,96.8,0,2022,2,0,0,250,204,3,3475,0.6,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2,63.1,57.0,88.5,67.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,68,0
HEMM-B001,Dozer,2022-01-26,0,2,2,20,95.1,4.33,1.84,38.0,86.5,0.81,24.8,183.2,291.2,1925.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2458,114,21.96,0.9558,94.1,0,2022,1,2,0,250,42,2,3392,0.3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,44.0,75.4,91.9,63.2,None,6,None,6,Low,2,No Parts Required,Plan PM in next 42 hours.,116,0
HEMM-B001,Dozer,2021-01-18,0,0,0,10,90.6,4.55,1.56,30.8,82.4,0.93,24.2,174.6,328.5,1672.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5879,105,19.91,0.933,97.2,0,2021,1,0,0,250,121,3,3434,0.4,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,5.0,41.2,89.6,68.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,159,0
HEMM-D001,Dumper,2023-08-25,2,2,0,17,83.2,3.9,1.78,32.8,80.9,0.78,24.7,178.2,296.7,1594.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2645,115,21.33,1.1167,96.6,0,2023,8,4,0,250,105,3,2646,1.0,2,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,39.2,73.6,91.5,64.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,69,0
HEMM-E002,Excavator,2023-08-30,3,1,2,17,88.4,3.86,1.49,32.2,82.4,0.88,24.4,188.9,318.2,1800.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9817,105,22.9,0.8278,95.1,0,2023,8,2,3,200,183,3,29971,3.4,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,5.0,5.0,90.4,70.2,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,153,0
HEMM-DR02,Drill Rig,2022-11-29,1,1,2,11,80.8,4.1,1.6,37.5,73.3,0.85,24.5,179.1,335.3,1606.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3277,59,19.71,0.9963,94.5,0,2022,11,1,0,150,23,2,5133,0.2,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7,61.3,67.2,90.7,68.0,None,6,None,6,Low,2,No Parts Required,Plan PM in next 23 hours.,53,0
HEMM-DR02,Drill Rig,2023-07-11,1,2,2,1,87.2,4.94,2.04,30.3,84.8,0.76,24.7,177.9,309.7,1723.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6339,22,17.65,1.184,98.8,0,2023,7,1,0,150,111,3,7076,0.9,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,72.1,36.6,91.5,59.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,175,0
HEMM-B002,Dozer,2021-01-20,0,0,0,12,78.0,4.04,1.99,38.8,79.8,0.81,24.3,179.6,338.8,1622.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5767,33,19.31,1.2269,96.8,0,2021,1,2,0,250,233,3,7596,0.1,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9,61.9,42.3,90.0,60.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,160,0
HEMM-G002,Grader,2022-09-06,4,0,1,19,84.6,4.33,2.1,33.8,80.3,0.82,24.6,192.8,276.1,1695.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,580,77,19.54,1.2389,98.2,0,2022,9,1,0,300,20,1,3972,0.6,2,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,91.1,94.2,91.1,58.0,None,6,None,6,Low,2,No Parts Required,Perform scheduled PM now. PM interval: 300 hrs.,39,0
HEMM-D005,Dumper,2022-11-08,2,2,0,20,76.9,4.49,1.97,32.2,81.9,0.78,25.0,160.1,340.7,1887.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10158,78,17.13,1.044,99.9,0,2022,11,1,3,250,92,3,26307,2.3,2,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,5.0,5.0,92.6,60.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,45,0
HEMM-E002,Excavator,2023-03-12,3,1,0,18,78.9,4.37,1.64,34.6,80.3,0.8,22.0,174.3,353.5,1743.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,-1,0,0,0,6531,29,18.05,0.9409,98.7,0,2023,3,6,1,200,69,0,87517,34.6,2,24,3,0,0,0,0,2,0,0,0,0,0,0,0,2,45.6,62.1,34.7,69.6,67.2,Electrical Fault,2,Electrical,2,Critical,0,Battery/Alternator,IMMEDIATE ACTION: Stop machine. Replace Electrical. Contact maintenance team.,7,1
HEMM-D003,Dumper,2021-12-18,2,1,2,18,79.9,4.14,1.56,30.9,84.2,0.9,24.3,179.0,335.1,1783.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3110,9,19.3,0.8749,98.2,0,2021,12,5,0,250,140,3,3902,0.7,3,102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,94.4,68.9,90.0,68.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,101,0
HEMM-D001,Dumper,2022-01-18,2,1,1,3,95.0,4.45,1.85,36.3,85.4,0.97,24.7,183.9,363.7,1914.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6522,41,21.35,0.9666,94.8,0,2022,1,1,4,250,228,3,15555,2.7,3,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.6,46.5,34.8,91.5,63.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,171,0
HEMM-L002,Wheel Loader,2021-05-24,6,0,1,2,78.3,3.38,4.5,44.6,82.2,0.99,24.6,171.8,339.0,1617.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,0,0,0,0,0,0,6239,71,23.17,4.2239,79.9,1,2021,5,0,1,250,11,0,116578,8.5,1,61,1,0,0,0,1,0,0,2,0,0,0,0,1,0,48.0,11.4,37.6,91.1,5.0,Transmission Failure,7,Transmission,7,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.,6,1
HEMM-E001,Excavator,2021-08-15,3,1,2,18,81.1,3.45,1.71,37.8,72.7,0.76,24.7,150.0,287.8,1829.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,-1,0,0,7055,66,23.51,0.9349,91.0,0,2021,8,6,1,200,145,0,170473,13.5,2,29,2,0,0,2,0,0,0,0,0,0,0,2,0,0,41.2,6.9,29.4,91.5,65.8,Hydraulic Failure,5,Hydraulics,5,Critical,0,Hydraulic Seal/Pump,IMMEDIATE ACTION: Stop machine. Replace Hydraulics. Contact maintenance team.,3,1
HEMM-E002,Excavator,2022-09-27,3,0,2,16,85.2,5.07,1.23,44.2,87.2,0.79,24.1,171.7,340.8,1780.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2801,82,16.8,0.691,99.9,0,2022,9,1,0,200,199,3,4091,0.0,1,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7,54.1,72.0,89.3,75.4,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,77,0
HEMM-E002,Excavator,2023-10-27,3,2,1,15,67.7,4.85,2.14,44.4,78.5,0.97,24.4,193.6,292.7,1951.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4712,30,13.96,1.0969,98.2,0,2023,10,4,0,200,88,3,7462,0.5,2,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,60.7,71.7,52.9,90.4,57.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,171,0
HEMM-DR02,Drill Rig,2021-05-12,1,0,0,20,88.1,4.26,2.44,43.5,80.1,0.84,25.4,160.6,332.0,1818.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4244,72,20.68,1.3421,95.2,0,2021,5,2,0,150,106,3,2076,0.3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6,38.9,57.6,94.1,51.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,60,0
HEMM-L001,Wheel Loader,2023-08-01,6,0,1,19,89.0,3.85,1.95,38.7,80.8,0.94,24.4,181.0,305.1,1718.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,840,99,23.12,1.135,94.3,0,2023,8,1,0,250,160,3,5811,0.5,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,83.4,91.6,90.4,61.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,62,0
HEMM-DR02,Drill Rig,2022-12-12,1,2,1,10,78.6,4.48,1.54,42.1,88.1,0.99,24.6,182.1,280.4,1848.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6607,83,17.54,0.8333,99.9,0,2022,12,0,0,150,143,3,4356,0.8,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,5.0,33.9,91.1,69.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,112,0
HEMM-E001,Excavator,2023-06-04,3,0,2,13,71.1,4.3,2.04,32.0,87.7,0.78,25.5,167.8,325.2,1720.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10998,28,16.53,1.186,98.9,0,2023,6,6,3,200,2,1,27910,3.6,2,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,38.4,5.0,94.4,59.2,None,6,None,6,Medium,3,No Parts Required,Perform scheduled PM now. PM interval: 200 hrs.,139,0
HEMM-G002,Grader,2021-03-31,4,1,2,6,99.9,4.37,1.55,34.5,77.3,1.0,24.4,185.1,299.8,1723.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,4685,117,22.86,0.8996,90.0,0,2021,3,2,0,300,115,3,3294,0.4,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,5.0,53.2,90.4,69.0,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,86,0
HEMM-D003,Dumper,2022-03-21,2,0,0,14,89.2,4.8,2.05,36.8,86.0,0.85,24.5,178.8,337.3,1816.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,9257,20,18.58,1.1289,97.8,0,2022,3,0,1,250,243,0,69362,38.0,3,65,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22.9,63.0,7.4,90.7,59.0,Fuel System Failure,4,Fuel System,4,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Fuel System. Contact maintenance team.,1,1
HEMM-DR01,Drill Rig,2023-07-13,1,1,1,9,85.7,3.45,1.64,40.5,82.6,0.78,23.8,177.9,300.8,1795.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3597,69,24.84,0.9136,94.4,0,2023,7,3,2,150,3,1,43949,11.0,3,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,50.4,64.0,88.1,67.2,None,6,None,6,High,1,No Parts Required,Schedule maintenance within 48 hours. Check all systems.,93,0
HEMM-D003,Dumper,2023-08-04,2,0,1,11,85.35,4.52,1.85,36.0,82.8,0.79,24.7,174.1,317.2,1945.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6742,114,18.88,0.9512,99.8,0,2023,8,4,0,250,8,1,4830,0.7,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,5.0,32.6,91.5,63.0,None,6,None,6,Low,2,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,139,0
HEMM-D001,Dumper,2022-05-29,2,1,2,5,82.2,3.96,2.46,40.3,86.4,0.81,25.2,176.4,282.8,1836.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,5559,90,20.76,1.3399,95.9,0,2022,5,6,0,250,191,3,6813,0.1,1,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,5.0,44.4,93.3,50.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,101,0
HEMM-DR02,Drill Rig,2021-05-20,1,1,2,18,73.5,5.38,1.53,39.1,75.0,0.79,24.3,168.5,342.4,1827.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10964,36,13.66,0.8374,97.2,0,2021,5,3,3,150,136,3,19802,7.4,0,154,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,21.1,5.0,90.0,69.4,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,93,0
HEMM-D005,Dumper,2023-08-23,2,0,1,6,90.1,4.39,1.96,41.3,83.2,0.94,23.9,181.3,340.0,1620.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,2994,112,20.52,1.2099,96.9,0,2023,8,2,0,250,6,1,7234,0.3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,32.9,70.1,88.5,60.8,None,6,None,6,Low,2,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.,164,0
HEMM-E001,Excavator,2022-08-26,3,1,1,18,80.3,4.36,1.49,39.2,76.2,0.81,24.8,195.4,286.6,1640.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6603,26,18.42,0.9085,97.0,0,2022,8,4,0,200,197,3,5475,0.4,2,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,65.7,34.0,91.9,70.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,125,0
HEMM-D001,Dumper,2022-07-14,2,1,1,15,87.3,4.12,2.04,41.2,82.0,0.92,25.1,199.1,314.6,1673.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,6066,27,21.19,1.2194,96.8,0,2022,7,3,0,250,184,3,7655,0.5,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4,67.2,39.3,93.0,59.2,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,174,0
HEMM-SC01,Scraper,2022-03-19,5,0,2,2,90.8,4.48,1.36,43.2,79.8,0.79,24.9,189.3,347.7,1912.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10600,108,20.27,0.7113,96.1,0,2022,3,5,3,300,200,3,18195,3.6,2,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,5.0,5.0,92.2,72.8,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,115,0
HEMM-D004,Dumper,2023-03-11,2,2,2,10,90.2,3.67,4.5,44.0,86.4,0.76,24.0,162.4,315.8,1871.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,0,0,0,0,0,0,7474,11,24.58,2.6403,84.4,0,2023,3,5,1,250,26,0,169756,47.0,1,100,3,0,0,0,2,0,0,0,0,0,0,0,2,0,37.7,83.6,25.3,88.9,5.0,Brake Failure,0,Brakes,0,Critical,0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.,6,1
HEMM-E003,Excavator,2023-02-07,3,1,0,7,97.9,4.04,1.67,55.0,87.7,0.91,25.0,165.3,355.1,1902.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,1,0,0,0,0,0,0,1697,7,24.23,0.878,91.2,0,2023,2,1,1,200,103,0,129199,33.1,3,61,3,0,0,0,0,0,2,0,0,0,0,0,0,0,85.9,97.6,83.0,92.6,66.6,Fuel System Failure,4,Fuel System,4,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Fuel System. Contact maintenance team.,0,1
HEMM-E002,Excavator,2021-05-10,3,1,2,4,69.0,4.83,4.5,37.3,70.0,0.94,24.5,171.5,322.7,1900.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,1,0,-1,0,0,0,0,0,11080,26,14.29,3.3579,72.0,1,2021,5,0,1,200,120,0,102223,27.8,2,109,2,0,2,0,1,0,0,0,0,0,2,0,1,0,7.7,42.4,5.0,90.7,5.0,Tyre Burst,8,Tyres,8,Critical,0,Tyre Set,IMMEDIATE ACTION: Stop machine. Replace Tyres. Contact maintenance team.,6,1
HEMM-B003,Dozer,2022-10-23,0,2,2,7,90.9,5.17,2.47,40.6,79.1,0.95,24.7,188.7,335.1,1829.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,10434,31,17.58,1.3505,94.5,0,2022,10,6,3,250,66,3,22605,5.1,1,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,35.3,5.0,91.5,50.6,None,6,None,6,Medium,3,No Parts Required,Continue normal operation. Monitor sensors.,161,0
HEMM-DR01,Drill Rig,2021-09-05,1,1,0,7,95.1,4.61,1.93,55.0,82.1,0.85,23.8,195.5,344.0,1657.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,1,0,0,0,0,0,0,1934,50,20.63,1.1648,95.0,0,2021,9,6,1,150,16,0,176670,10.2,3,37,1,0,0,0,0,0,2,0,0,0,0,0,0,0,83.9,80.7,80.7,88.1,61.4,Fuel System Failure,4,Fuel System,4,Critical,0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Fuel System. Contact maintenance team.,6,1
HEMM-D001,Dumper,2023-03-09,2,1,2,15,80.2,5.25,2.16,39.6,80.1,0.88,24.9,166.6,342.5,1799.0,60,105,3.0,6.0,0.5,4.5,20,55,70,95,0.6,1.0,22,27,150,220,250,420,1400,2200,0,0,0,0,0,0,0,0,0,0,3806,13,15.28,1.2007,98.8,0,2023,3,3,0,250,194,3,2873,0.9,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3,90.1,61.9,92.2,56.8,None,6,None,6,Low,2,No Parts Required,Continue normal operation. Monitor sensors.,144,0
