Equipment_ID,Equipment_Type,Failure_Probability_%,Days_to_Failure,Alert_Level,Component,Problem_Detected,Recommended_Action,Issue_Severity
HEMM-DR01,Dumper,0.0,123,OK,Maintenance,87 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR01,Dumper,0.0,123,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,0.0,123,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.0,130,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,0.0,130,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.0,130,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-D004,Dozer,0.0,130,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.0,130,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.0,130,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.0,130,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.0,130,OK,Maintenance,43 days since last PM,Schedule preventive maintenance this week,MEDIUM
HEMM-E003,Grader,98.7,5,CRITICAL,Brakes,Life < 10%,REPLACE BRAKE PADS IMMEDIATELY,CRITICAL
HEMM-E003,Grader,98.7,5,CRITICAL,Brakes,Replacement flag set,REPLACE BRAKE SYSTEM,CRITICAL
HEMM-E003,Grader,98.7,5,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,98.7,5,CRITICAL,Drivetrain,Vibration above normal,"Inspect bearings, mounts, driveshaft",HIGH
HEMM-E003,Grader,98.7,5,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,98.7,5,CRITICAL,Maintenance,158 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,98.7,5,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,98.7,5,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,1.3,142,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L001,Scraper,1.3,142,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,1.3,142,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,1.3,142,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,1.3,142,OK,Maintenance,77 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,1.3,142,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,1.3,142,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.0,119,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L001,Scraper,0.0,119,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-L001,Scraper,0.0,119,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.0,119,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.0,119,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.0,119,OK,Maintenance,94 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.0,119,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.0,119,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-SC01,Wheel Loader,0.3,80,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-SC01,Wheel Loader,0.3,80,OK,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-SC01,Wheel Loader,0.3,80,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-SC01,Wheel Loader,0.3,80,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-SC01,Wheel Loader,0.3,80,OK,Maintenance,112 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-SC01,Wheel Loader,0.3,80,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-SC01,Wheel Loader,0.3,80,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,1.6,119,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,1.6,119,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,1.6,119,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,1.6,119,OK,Maintenance,52 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,1.6,119,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,1.6,119,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,0.0,112,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L001,Scraper,0.0,112,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-L001,Scraper,0.0,112,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,0.0,112,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,0.0,112,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,0.0,112,OK,Maintenance,128 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,0.0,112,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L001,Scraper,0.0,112,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,3.6,102,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-B003,Excavator,3.6,102,OK,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-B003,Excavator,3.6,102,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-B003,Excavator,3.6,102,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-B003,Excavator,3.6,102,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,3.6,102,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,3.6,102,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,3.6,102,OK,Maintenance,163 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B003,Excavator,3.6,102,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,3.6,102,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.4,118,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.4,118,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.4,118,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.4,118,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.4,118,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L001,Scraper,98.5,5,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-L001,Scraper,98.5,5,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-L001,Scraper,98.5,5,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L001,Scraper,98.5,5,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L001,Scraper,98.5,5,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L001,Scraper,98.5,5,CRITICAL,Maintenance,138 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L001,Scraper,98.5,5,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,94,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B002,Excavator,0.2,94,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B002,Excavator,0.2,94,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B002,Excavator,0.2,94,OK,Maintenance,55 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-B002,Excavator,0.2,94,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B002,Excavator,0.2,94,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.2,115,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.2,115,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.2,115,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.2,115,OK,Maintenance,74 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,0.2,115,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.2,115,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,1.1,107,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,1.1,107,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,1.1,107,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,1.1,107,OK,Maintenance,68 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,1.1,107,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,1.1,107,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.4,91,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.4,91,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.4,91,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.4,91,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.4,91,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.2,133,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.2,133,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.2,133,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.2,133,OK,Maintenance,77 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,0.2,133,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.2,133,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,0.0,111,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,0.0,111,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,0.0,111,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,0.0,111,OK,Maintenance,147 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,0.0,111,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D004,Dozer,0.0,111,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G001,Drill Rig,0.2,114,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,0.2,114,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G001,Drill Rig,0.2,114,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-G001,Drill Rig,0.2,114,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G001,Drill Rig,0.2,114,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G001,Drill Rig,0.2,114,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G001,Drill Rig,0.2,114,OK,Maintenance,103 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G001,Drill Rig,0.2,114,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G001,Drill Rig,0.2,114,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D004,Dozer,99.8,3,CRITICAL,Engine,Replacement flag set,REPLACE ENGINE — flagged by inspection,CRITICAL
HEMM-D004,Dozer,99.8,3,CRITICAL,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-D004,Dozer,99.8,3,CRITICAL,Engine,Temperature above normal,Inspect cooling system and coolant level,HIGH
HEMM-D004,Dozer,99.8,3,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D004,Dozer,99.8,3,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D004,Dozer,99.8,3,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D004,Dozer,99.8,3,CRITICAL,Maintenance,58 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D004,Dozer,99.8,3,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,91.6,4,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR01,Dumper,91.6,4,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR01,Dumper,91.6,4,CRITICAL,Maintenance,160 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR01,Dumper,91.6,4,CRITICAL,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,91.6,4,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-DR01,Dumper,0.0,89,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR01,Dumper,0.0,89,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR01,Dumper,0.0,89,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR01,Dumper,0.0,89,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR01,Dumper,0.0,89,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,0.0,90,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-E003,Grader,0.0,90,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,0.0,90,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,0.0,90,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,0.0,90,OK,Maintenance,149 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,0.0,90,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-E003,Grader,0.0,90,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.2,98,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.2,98,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.2,98,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.2,98,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.2,98,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.2,105,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.2,105,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.2,105,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.2,105,OK,Maintenance,152 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,0.2,105,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.2,105,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,1.1,86,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-G002,Drill Rig,1.1,86,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-G002,Drill Rig,1.1,86,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,1.1,86,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,1.1,86,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,1.1,86,OK,Maintenance,87 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G002,Drill Rig,1.1,86,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,1.1,86,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.9,80,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-L002,Scraper,0.9,80,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-L002,Scraper,0.9,80,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-L002,Scraper,0.9,80,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,0.9,80,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,0.9,80,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,0.9,80,OK,Maintenance,70 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,0.9,80,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,0.9,80,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-B003,Excavator,0.5,132,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-B003,Excavator,0.5,132,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-B003,Excavator,0.5,132,OK,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-B003,Excavator,0.5,132,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-B003,Excavator,0.5,132,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-B003,Excavator,0.5,132,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-B003,Excavator,0.5,132,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-B003,Excavator,0.5,132,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-DR02,Dumper,0.0,125,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-DR02,Dumper,0.0,125,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
HEMM-DR02,Dumper,0.0,125,OK,Tyres,Life < 15%,REPLACE ALL TYRES IMMEDIATELY,CRITICAL
HEMM-DR02,Dumper,0.0,125,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Maintenance,146 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-DR02,Dumper,0.0,125,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-DR02,Dumper,0.0,125,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-G002,Drill Rig,0.0,111,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-G002,Drill Rig,0.0,111,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-G002,Drill Rig,0.0,111,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-G002,Drill Rig,0.0,111,OK,Maintenance,136 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-G002,Drill Rig,0.0,111,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-G002,Drill Rig,0.0,111,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-D005,Dozer,0.0,101,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-D005,Dozer,0.0,101,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-D005,Dozer,0.0,101,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-D005,Dozer,0.0,101,OK,Maintenance,122 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-D005,Dozer,0.0,101,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-D005,Dozer,0.0,101,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,1.8,104,OK,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-L002,Scraper,1.8,104,OK,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-L002,Scraper,1.8,104,OK,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-L002,Scraper,1.8,104,OK,Maintenance,110 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-L002,Scraper,1.8,104,OK,Electrical,Poor condition,Inspect and service electrical system,MEDIUM
HEMM-L002,Scraper,1.8,104,OK,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-E003,Grader,99.6,4,CRITICAL,Engine,Life < 30%,Schedule engine overhaul within 2 weeks,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Brakes,Poor condition,Inspect and service brake system,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Hydraulics,Life < 30%,Schedule hydraulic service,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Fuel System,Poor condition,Service fuel filters and injectors,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Transmission,Poor condition,Inspect gearbox and clutch,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Maintenance,54 days since last PM,SCHEDULE PREVENTIVE MAINTENANCE IMMEDIATELY,HIGH
HEMM-E003,Grader,99.6,4,CRITICAL,Cooling System,Poor condition,Service radiator and coolant system,MEDIUM
HEMM-L002,Scraper,0.4,105,OK,Engine,Life < 15%,REPLACE ENGINE IMMEDIATELY,CRITICAL
HEMM-L002,Scraper,0.4,105,OK,Hydraulics,Life < 15%,REPLACE HYDRAULIC SYSTEM,CRITICAL
