Equipment_ID,Equipment_Type,Date,Equipment_Type_enc,Shift_enc,Road_Condition_enc,Operator_Experience_Yr,Engine_Temp_C,Oil_Pressure_bar,Vibration_mms,Fuel_Consumption_Lhr,Tyre_Pressure_PSI,Coolant_Level,Battery_Voltage_V,Hydraulic_Pressure_bar,Exhaust_Temp_C,RPM,Operating_Hours,Load_Cycles_per_Day,Temp_Oil_Ratio,Vib_RPM_Ratio,Health_Score,High_Risk,Year,Month,Day_of_Week,Failure_Type,Failure_Component,Maintenance_Priority,Days_to_Next_Failure,Failure,Engine_Temp_C_Lower_Limit,Engine_Temp_C_Upper_Limit,Engine_Temp_C_Status,Oil_Pressure_bar_Lower_Limit,Oil_Pressure_bar_Upper_Limit,Oil_Pressure_bar_Status,Vibration_mms_Lower_Limit,Vibration_mms_Upper_Limit,Vibration_mms_Status,Fuel_Consumption_Lhr_Lower_Limit,Fuel_Consumption_Lhr_Upper_Limit,Fuel_Consumption_Lhr_Status,Tyre_Pressure_PSI_Lower_Limit,Tyre_Pressure_PSI_Upper_Limit,Tyre_Pressure_PSI_Status,Coolant_Level_Lower_Limit,Coolant_Level_Upper_Limit,Coolant_Level_Status,Battery_Voltage_V_Lower_Limit,Battery_Voltage_V_Upper_Limit,Battery_Voltage_V_Status,Hydraulic_Pressure_bar_Lower_Limit,Hydraulic_Pressure_bar_Upper_Limit,Hydraulic_Pressure_bar_Status,Exhaust_Temp_C_Lower_Limit,Exhaust_Temp_C_Upper_Limit,Exhaust_Temp_C_Status,RPM_Lower_Limit,RPM_Upper_Limit,RPM_Status,Maintenance_Type,PM_Interval_Hours,Next_PM_Due_Hours,PM_Status,Maintenance_Cost_INR,Estimated_Downtime_Hrs,Last_Maintenance_Type,Days_Since_Last_Maintenance,Maintenance_Team,Engine_Condition,Tyre_Condition,Hydraulic_Condition,Brake_Condition,Electrical_Condition,Fuel_System_Condition,Transmission_Condition,Cooling_System_Condition,Engine_Replacement_Needed,Tyre_Replacement_Needed,Hydraulic_Replacement_Needed,Brake_Replacement_Needed,Electrical_Replacement_Needed,Engine_Life_Remaining_pct,Tyre_Life_Remaining_pct,Hydraulic_Life_Remaining_pct,Battery_Life_Remaining_pct,Brake_Life_Remaining_pct,Spare_Parts_Required,Prescriptive_Action
HEMM-B001,Dozer,2023-05-27,0,2,1,8,96.7,5.45,1.93,32.2,76.2,0.92,23.3,185.7,314.2,1797.0,5200,86,17.74,1.074,91.8,0,2023,5,5,None,None,Low,40,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,50,PM Due Soon,2951,0.8,Corrective Maintenance,161,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,56.7,10.6,48.0,86.3,61.4,No Parts Required,Plan PM in next 50 hours.
HEMM-DR01,Drill Rig,2022-10-03,1,1,1,3,77.1,4.33,2.05,38.2,87.1,0.89,25.3,182.4,311.5,1966.0,1456,98,17.81,1.0427,99.0,0,2022,10,0,None,None,Low,32,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,150,44,PM Due Soon,2796,0.1,Scheduled Maintenance,79,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,87.9,71.5,85.4,93.7,59.0,No Parts Required,Plan PM in next 44 hours.
HEMM-E001,Excavator,2021-04-28,3,1,1,10,93.4,4.77,2.27,33.4,82.8,0.86,24.5,197.6,303.7,1773.0,9279,68,19.58,1.2803,95.0,0,2021,4,2,None,None,Medium,172,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,200,121,PM Not Due,17693,2.6,Condition Based Monitoring,81,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,22.7,5.0,7.2,90.7,54.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR01,Drill Rig,2023-11-08,1,2,2,5,75.8,4.15,2.31,47.9,87.5,0.82,23.8,173.6,333.9,1844.0,8058,68,18.27,1.2527,97.3,0,2023,11,2,None,None,Medium,161,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,150,42,PM Due Soon,27614,4.7,Condition Based Monitoring,148,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,32.8,5.0,19.4,88.1,53.8,No Parts Required,Plan PM in next 42 hours.
HEMM-SC01,Scraper,2021-09-13,5,0,2,1,97.5,4.47,1.89,57.8,83.9,0.96,24.8,171.5,327.8,1752.0,10297,29,21.81,1.0788,93.6,0,2021,9,0,Fuel System Failure,Fuel System,Critical,6,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Above Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,300,203,Breakdown - Immediate Action,85563,20.6,Condition Based Monitoring,22,Team A - Mechanical,Good,Good,Good,Good,Good,Critical,Good,Good,No,No,No,No,No,14.2,40.3,5.0,91.9,62.2,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Fuel System. Contact maintenance team.
HEMM-E003,Excavator,2023-12-18,3,2,0,20,85.3,4.6,1.44,45.0,81.8,0.75,25.4,191.4,327.5,1725.0,893,82,18.54,0.8348,99.8,0,2023,12,0,None,None,Low,49,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,107,PM Not Due,5183,0.1,Scheduled Maintenance,29,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,92.6,85.4,91.1,94.1,71.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L002,Wheel Loader,2022-04-06,6,1,1,3,79.3,4.72,2.05,38.0,83.1,0.87,24.9,200.2,338.1,1832.0,6213,112,16.8,1.119,99.8,0,2022,4,2,None,None,Low,99,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,37,PM Due Soon,5716,0.4,Scheduled Maintenance,41,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,48.2,5.0,37.9,92.2,59.0,No Parts Required,Plan PM in next 37 hours.
HEMM-D002,Dumper,2023-05-16,2,0,1,13,72.0,4.91,1.56,38.2,78.5,0.76,24.4,176.5,328.5,1687.0,2993,52,14.66,0.9247,98.6,0,2023,5,1,None,None,Low,74,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,7,PM Due Now,5039,0.8,Scheduled Maintenance,64,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,75.1,68.9,70.1,90.4,68.8,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.
HEMM-E003,Excavator,2021-08-30,3,0,0,10,86.9,4.11,1.85,34.9,85.5,0.93,24.3,174.3,324.3,1803.0,8115,42,21.14,1.0261,97.1,0,2021,8,0,None,None,Medium,33,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,200,85,PM Not Due,27701,4.7,Scheduled Maintenance,133,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,32.4,31.8,18.8,90.0,63.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G002,Grader,2022-03-22,4,0,2,17,61.4,4.29,1.65,39.7,95.1,0.88,24.8,176.7,321.0,1902.0,780,64,14.31,0.8675,99.0,0,2022,3,1,None,None,Low,94,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Above Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,120,PM Not Due,5433,0.5,Preventive Maintenance,167,Team D - General,Good,Warning,Good,Good,Good,Good,Good,Good,No,Monitor,No,No,No,93.5,90.0,92.2,91.9,67.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D002,Dumper,2022-12-30,2,1,0,20,93.1,4.38,2.37,43.1,83.0,0.8,24.8,179.8,286.7,1782.0,7742,47,21.26,1.33,94.2,0,2022,12,4,None,None,Low,140,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,8,PM Due Now,6811,0.9,Condition Based Monitoring,34,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,35.5,27.2,22.6,91.9,52.6,No Parts Required,Perform scheduled PM now. PM interval: 250 hrs.
HEMM-D001,Dumper,2022-12-18,2,2,1,6,88.3,4.53,5.66,37.1,86.0,0.82,24.9,185.2,314.5,1973.0,6787,50,19.49,2.8687,87.4,1,2022,12,6,Brake Failure,Brakes,Critical,7,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,213,Breakdown - Immediate Action,90507,11.6,Preventive Maintenance,153,Team A - Mechanical,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,43.4,32.1,32.1,92.2,5.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-D003,Dumper,2023-12-20,2,2,0,5,83.6,4.62,5.83,36.7,78.5,0.94,24.7,179.3,328.5,1929.0,6929,20,18.1,3.0223,87.1,1,2023,12,2,Brake Failure,Brakes,Critical,4,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,71,Breakdown - Immediate Action,158759,40.3,Corrective Maintenance,176,Team B - Electrical,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,42.3,72.3,30.7,91.5,5.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-L001,Wheel Loader,2023-03-21,6,0,1,10,71.0,4.28,2.16,39.5,80.3,0.78,24.4,176.9,347.9,1763.0,6171,59,16.59,1.2252,97.7,0,2023,3,1,None,None,Low,121,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,79,PM Not Due,7365,0.3,Condition Based Monitoring,106,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,48.6,27.2,38.3,90.4,56.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B001,Dozer,2021-08-11,0,0,0,15,78.1,4.66,2.39,36.2,80.6,0.85,24.5,178.4,286.3,1694.0,2851,22,16.76,1.4109,98.3,0,2021,8,2,None,None,Low,153,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,149,PM Not Due,2811,0.7,Scheduled Maintenance,82,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,76.2,87.5,71.5,90.7,52.2,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2023-01-06,2,2,0,7,80.8,4.07,5.09,32.7,80.6,0.92,24.5,175.8,339.8,1416.0,2013,29,19.85,3.5946,88.0,1,2023,1,4,Transmission Failure,Transmission,Critical,6,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Above Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,237,Breakdown - Immediate Action,178279,32.1,Scheduled Maintenance,116,Team D - General,Good,Good,Good,Warning,Good,Good,Critical,Good,No,No,No,Monitor,No,83.2,88.3,79.9,90.7,5.0,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Transmission. Contact maintenance team.
HEMM-B003,Dozer,2021-03-06,0,1,0,7,113.3,4.36,1.69,41.7,87.9,0.32,24.7,169.6,309.6,1909.0,8052,90,25.99,0.8853,85.1,1,2021,3,5,Cooling System Failure,Cooling System,Critical,7,1,60,105,Above Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Below Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,198,Breakdown - Immediate Action,156985,16.6,Scheduled Maintenance,123,Team C - Hydraulics,Warning,Good,Good,Good,Good,Good,Good,Critical,Monitor,No,No,No,No,32.9,5.0,19.5,91.5,66.2,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Cooling System. Contact maintenance team.
HEMM-D005,Dumper,2022-10-28,2,0,1,17,90.1,4.5,1.82,36.6,90.2,0.81,24.0,193.5,324.9,1851.0,6570,21,20.02,0.9833,97.4,0,2022,10,4,None,None,Low,42,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,180,PM Not Due,4291,0.9,Preventive Maintenance,35,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,45.2,72.4,34.3,88.9,63.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D001,Dumper,2021-09-16,2,1,2,12,72.6,5.32,2.15,44.3,83.0,0.93,24.4,182.9,318.6,1647.0,8392,6,13.65,1.3054,99.6,0,2021,9,3,None,None,Medium,107,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,108,PM Not Due,11072,2.9,Scheduled Maintenance,67,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,30.1,89.9,16.1,90.4,57.0,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B003,Dozer,2023-05-30,0,2,0,1,66.3,4.22,2.18,39.3,81.8,0.9,24.3,190.8,305.6,1713.0,7316,66,15.71,1.2726,98.0,0,2023,5,1,None,None,Low,135,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,184,PM Not Due,7654,0.7,Condition Based Monitoring,45,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,39.0,5.0,26.8,90.0,56.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D003,Dumper,2023-05-29,2,1,2,20,79.0,4.87,2.73,37.3,81.4,0.92,23.6,170.7,319.0,1754.0,2698,98,16.22,1.5564,97.6,0,2023,5,0,None,None,Low,75,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,52,PM Not Due,5035,1.0,Condition Based Monitoring,176,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,77.5,47.1,73.0,87.4,45.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B001,Dozer,2021-08-24,0,0,0,8,81.5,4.72,1.78,41.3,79.1,0.78,25.4,170.7,334.2,1753.0,11117,110,17.27,1.0154,98.8,0,2021,8,1,None,None,Medium,162,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,133,PM Not Due,17119,4.4,Corrective Maintenance,152,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,7.4,5.0,5.0,94.1,64.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D004,Dumper,2023-10-26,2,2,2,6,76.4,5.05,1.72,35.7,81.8,0.98,23.8,176.8,290.7,1829.0,3291,114,15.13,0.9404,99.9,0,2023,10,3,None,None,Low,173,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,209,PM Not Due,5632,0.0,Condition Based Monitoring,84,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,72.6,25.0,67.1,88.1,65.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D005,Dumper,2022-04-15,2,1,0,5,90.7,4.67,1.92,29.7,76.7,0.96,23.8,172.6,365.6,1982.0,6774,9,19.42,0.9687,95.0,0,2022,4,4,None,None,Low,51,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,226,PM Not Due,5642,0.3,Scheduled Maintenance,73,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,43.6,87.8,32.3,88.1,61.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-D005,Dumper,2023-05-24,2,1,1,20,88.7,4.77,2.03,35.4,78.7,0.79,24.4,175.1,269.0,1839.0,3470,16,18.6,1.1039,96.7,0,2023,5,2,None,None,Low,36,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,30,PM Due Soon,3934,0.8,Condition Based Monitoring,51,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,71.1,88.9,65.3,90.4,59.4,No Parts Required,Plan PM in next 30 hours.
HEMM-L002,Wheel Loader,2022-09-20,6,2,0,8,92.7,4.13,1.41,40.2,81.7,0.85,23.6,189.0,307.8,2014.0,3833,48,22.45,0.7001,94.2,0,2022,9,1,None,None,Low,136,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,167,PM Not Due,4971,0.2,Condition Based Monitoring,22,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,68.1,63.2,61.7,87.4,71.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L002,Wheel Loader,2023-05-25,6,2,0,2,82.9,4.31,1.62,38.3,82.4,0.83,24.6,172.4,324.3,1633.0,5185,19,19.23,0.992,99.0,0,2023,5,3,None,None,Low,143,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,65,PM Not Due,2813,1.0,Preventive Maintenance,107,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,56.8,80.3,48.2,91.1,67.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-G001,Grader,2023-05-07,4,1,1,11,88.5,4.15,4.2,39.7,81.4,0.98,24.2,179.8,311.9,1976.0,979,28,21.33,2.1255,89.7,0,2023,5,6,Brake Failure,Brakes,Critical,5,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,300,221,Breakdown - Immediate Action,146294,42.2,Condition Based Monitoring,95,Team A - Mechanical,Good,Good,Good,Critical,Good,Good,Good,Good,No,No,No,Yes,No,91.8,94.5,90.2,89.6,16.0,Brake Pads/Disc,IMMEDIATE ACTION: Stop machine. Replace Brakes. Contact maintenance team.
HEMM-B002,Dozer,2023-08-25,0,0,1,20,90.4,4.79,2.08,37.1,81.0,0.84,24.2,188.2,321.9,1868.0,1850,60,18.87,1.1135,96.7,0,2023,8,4,None,None,Low,142,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,150,PM Not Due,6460,0.6,Corrective Maintenance,47,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,84.6,77.8,81.5,89.6,58.4,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-L001,Wheel Loader,2023-01-15,6,0,2,10,99.6,4.03,2.42,48.0,81.9,0.78,24.1,175.7,343.2,1752.0,2027,17,24.71,1.3813,89.1,0,2023,1,6,Fuel System Failure,Fuel System,Critical,2,1,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,223,Breakdown - Immediate Action,144024,30.0,Condition Based Monitoring,101,Team A - Mechanical,Good,Good,Good,Good,Good,Critical,Good,Good,No,No,No,No,No,83.1,93.1,79.7,89.3,51.6,No Parts Required,IMMEDIATE ACTION: Stop machine. Replace Fuel System. Contact maintenance team.
HEMM-G001,Grader,2023-01-11,4,2,0,19,85.2,4.9,2.36,39.6,79.4,0.8,24.6,176.4,326.6,1859.0,8864,82,17.39,1.2695,97.8,0,2023,1,2,None,None,Medium,174,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,300,136,PM Not Due,11984,2.6,Preventive Maintenance,97,Team B - Electrical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,26.1,5.0,11.4,91.1,52.8,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B001,Dozer,2022-03-07,0,2,1,13,130.7,4.67,2.21,51.5,88.9,0.46,24.8,171.2,375.8,1799.0,1629,118,27.99,1.2285,76.5,1,2022,3,0,Engine Overheat,Engine,Critical,1,1,60,105,Above Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Below Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,250,121,Breakdown - Immediate Action,154369,12.1,Preventive Maintenance,147,Team B - Electrical,Critical,Good,Good,Good,Good,Good,Good,Warning,Yes,No,No,No,No,86.4,61.6,83.7,91.9,55.8,Engine Filter/Oil,IMMEDIATE ACTION: Stop machine. Replace Engine. Contact maintenance team.
HEMM-E002,Excavator,2022-01-31,3,2,2,15,79.8,4.27,2.07,39.4,88.8,0.8,23.8,181.7,347.5,1772.0,1816,14,18.69,1.1682,98.6,0,2022,1,0,None,None,Low,176,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,200,184,PM Not Due,4260,0.8,Condition Based Monitoring,58,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,84.9,94.9,81.8,88.1,58.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-B002,Dozer,2023-08-30,0,1,1,18,78.3,4.74,1.94,46.5,86.7,0.93,24.4,197.2,326.8,1935.0,2717,10,16.52,1.0026,100.0,0,2023,8,2,None,None,Low,140,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,250,33,PM Due Soon,3554,0.1,Condition Based Monitoring,6,Team D - General,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,77.4,94.6,72.8,90.4,61.2,No Parts Required,Plan PM in next 33 hours.
HEMM-SC01,Scraper,2022-06-02,5,2,2,12,90.0,5.08,2.67,37.1,82.0,0.89,24.4,185.2,318.3,1828.0,6196,62,17.72,1.4606,95.5,0,2022,6,3,None,None,Low,70,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Condition Based Monitoring,300,104,PM Not Due,3000,0.1,Preventive Maintenance,6,Team C - Hydraulics,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,48.4,23.2,38.0,90.4,46.6,No Parts Required,Continue normal operation. Monitor sensors.
HEMM-DR01,Drill Rig,2021-05-19,1,0,1,14,75.0,2.64,2.22,41.6,83.4,0.88,24.4,125.9,334.8,1796.0,8781,69,28.41,1.2361,90.0,1,2021,5,2,Hydraulic Failure,Hydraulics,Critical,4,1,60,105,Normal,3.0,6.0,Below Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Below Normal,250,420,Normal,1400,2200,Normal,Corrective Maintenance,150,69,Breakdown - Immediate Action,169201,39.2,Scheduled Maintenance,143,Team A - Mechanical,Good,Good,Critical,Good,Good,Good,Good,Good,No,No,Yes,No,No,26.8,5.0,12.2,90.4,55.6,Hydraulic Seal/Pump,IMMEDIATE ACTION: Stop machine. Replace Hydraulics. Contact maintenance team.
HEMM-B002,Dozer,2021-04-04,0,2,2,2,79.2,4.7,2.08,39.4,86.8,0.92,25.2,191.2,308.0,1646.0,11567,29,16.85,1.2637,99.8,0,2021,4,6,None,None,Medium,136,0,60,105,Normal,3.0,6.0,Normal,0.5,4.5,Normal,20,55,Normal,70,95,Normal,0.6,1.0,Normal,22,27,Normal,150,220,Normal,250,420,Normal,1400,2200,Normal,Preventive Maintenance,250,183,PM Not Due,13003,3.3,Condition Based Monitoring,166,Team A - Mechanical,Good,Good,Good,Good,Good,Good,Good,Good,No,No,No,No,No,5.0,32.9,5.0,93.3,58.4,No Parts Required,Continue normal operation. Monitor sensors.
