Device_ID,Device_Type,Location,Operating_System,Date,Shift,Device_Age_Years,CPU_Usage_pct,RAM_Usage_pct,Disk_Usage_pct,Temperature_C,Network_Latency_ms,Power_Consumption_W,Battery_Backup_pct,Error_Logs_Count,Fan_Speed_RPM,Voltage_V,Uptime_Hours,Last_Maintenance_Days,Health_Score,Days_to_Next_Failure,Failure_Component,Failure_Type,Failure,Maintenance_Priority
IT-SRV-005,Server,Data Center,Windows Server 2019,2022-12-15,Morning,3.0,28.7,67.7,39.1,42.8,7.96,389.5,92.8,2,3233.0,211.7,1140,131,92.9,92,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2023-09-27,Night,5.4,7.7,14.7,3.1,20.3,1.18,562.9,85.5,3,1984.0,238.3,1206,259,78.6,66,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2023-03-19,Morning,2.6,8.1,13.3,17.1,30.6,1.25,449.5,84.5,1,2047.0,240.5,2079,88,98.5,48,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2022,2022-07-07,Night,3.4,88.5,34.7,60.3,46.4,4.99,391.6,97.4,6,3125.0,213.7,4687,184,72.3,133,None,None,0,High
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2022-05-23,Afternoon,3.0,38.4,46.6,62.9,40.4,2.58,326.6,95.5,2,3259.0,224.1,2775,328,73.2,155,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2023-03-06,Morning,1.5,9.7,38.7,69.8,26.7,5.44,180.2,92.8,4,2370.0,224.1,1686,365,66.5,111,None,None,0,Medium
IT-RTR-001,Router,Network Room,Juniper JunOS,2022-03-24,Night,5.0,40.0,33.0,19.1,35.9,4.25,86.7,97.0,1,2739.0,224.0,4420,100,97.5,40,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2023-12-20,Night,2.9,14.8,3.9,18.3,37.3,0.48,530.2,97.3,0,1941.0,212.6,2492,269,82.1,53,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2021-09-06,Afternoon,7.9,37.9,52.5,16.8,38.8,2.26,99.0,96.9,1,2477.0,224.2,8747,274,80.1,163,None,None,0,Medium
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-11-02,Night,5.2,31.4,52.6,13.0,41.7,3.15,45.6,99.2,0,2419.0,220.6,7524,16,100.0,41,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2022-07-31,Morning,0.9,3.3,23.7,11.6,31.5,0.69,388.9,89.0,4,2136.0,214.7,5919,163,86.7,109,None,None,0,Low
IT-SRV-002,Server,Data Center,Windows Server 2022,2022-07-05,Afternoon,0.6,38.4,52.1,51.0,32.0,3.86,394.2,94.2,2,2802.0,193.4,5887,325,73.5,6,Power Supply,Power Failure,1,Critical
IT-FRW-001,Firewall,Network Room,pfSense,2023-06-23,Morning,7.4,42.0,44.8,23.2,35.2,96.08,89.1,96.7,19,2530.0,216.7,8387,252,55.3,6,Network Interface,Network Outage,1,Critical
IT-WRK-004,Workstation,Office,Windows 11,2023-09-06,Afternoon,3.8,25.7,7.2,91.2,45.2,12.06,161.8,96.5,1,2566.0,219.2,1465,48,94.8,107,None,None,0,High
IT-SWT-002,Switch,Network Room,Cisco IOS,2023-07-30,Morning,4.2,28.7,31.5,32.4,38.3,2.8,77.5,94.6,1,2388.0,212.5,4644,176,89.9,42,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2022-06-13,Morning,4.2,16.6,34.7,63.8,39.9,10.69,72.9,91.3,0,1829.0,212.7,3687,140,95.0,95,None,None,0,Low
IT-SRV-005,Server,Data Center,Ubuntu 22.04,2022-06-15,Afternoon,6.4,14.6,59.7,85.0,63.4,6.61,285.5,94.7,18,2819.0,216.9,8463,182,57.1,2,Hard Disk,Disk Failure,1,Critical
IT-SRV-002,Server,Data Center,Ubuntu 22.04,2023-01-06,Afternoon,7.8,21.9,58.9,65.4,48.6,9.13,318.1,100.0,1,3209.0,215.1,7919,139,93.6,31,None,None,0,Low
IT-RTR-003,Router,Network Room,Cisco IOS,2021-10-09,Morning,6.8,29.5,58.5,23.7,44.5,3.31,75.9,100.0,1,2449.0,218.7,2176,225,85.0,119,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2021-11-22,Night,5.7,10.9,18.9,17.0,28.1,59.18,458.2,86.0,6,2102.0,230.1,6981,170,83.0,1,Network Interface,Network Outage,1,Critical
IT-UPS-002,UPS,Power Room,N/A,2021-02-13,Afternoon,1.8,13.4,24.3,14.3,33.5,0.86,469.7,99.2,1,2058.0,214.8,6166,69,98.5,99,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-05-08,Afternoon,7.8,44.2,41.8,43.4,37.2,1.76,93.5,96.9,2,2560.0,226.2,4475,179,88.1,102,None,None,0,Low
IT-STR-001,Storage Device,Data Center,N/A,2023-05-20,Night,1.5,22.5,23.6,78.2,34.9,13.59,86.4,96.4,5,2013.0,219.6,5355,321,69.4,57,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 11,2023-12-07,Afternoon,2.1,58.2,55.0,61.8,30.9,5.34,177.1,7.5,4,1944.0,207.9,3784,105,92.5,3,Battery,UPS Battery Failure,1,Critical
IT-RTR-002,Router,Network Room,Cisco IOS,2023-03-19,Night,3.5,25.3,41.7,30.2,27.8,3.18,90.7,100.0,0,2600.0,223.1,1130,62,100.0,129,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2021-02-16,Morning,4.2,30.9,42.1,30.5,32.8,3.15,65.6,93.8,4,2546.0,222.6,1038,152,87.8,176,None,None,0,Low
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2021-06-03,Afternoon,5.5,34.5,50.8,81.6,32.0,7.39,110.8,92.4,3,1865.0,224.8,2196,327,71.8,129,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Cisco ASA,2021-01-21,Morning,5.2,34.6,24.9,39.6,39.5,3.13,84.5,98.1,1,2553.0,221.1,7274,303,77.2,70,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-05-01,Afternoon,3.8,44.4,78.6,47.5,39.4,0.94,232.0,100.0,0,3206.0,212.6,335,294,79.6,117,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2023-04-04,Afternoon,6.6,60.1,32.8,12.9,35.5,3.87,80.8,95.6,0,2559.0,218.8,6116,195,89.5,72,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2023-09-19,Morning,6.6,17.4,65.7,66.9,35.6,1.98,128.7,84.7,4,2319.0,218.3,5269,240,79.0,81,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2022,2023-12-21,Afternoon,3.8,19.1,61.4,68.7,46.6,2.66,389.4,99.4,1,3468.0,220.0,6328,126,94.9,177,None,None,0,Low
IT-SWT-002,Switch,Network Room,N/A,2022-12-08,Afternoon,0.9,45.2,87.5,30.0,35.0,1.65,86.0,98.1,19,2485.0,228.4,2880,88,68.5,4,RAM,Memory Failure,1,Critical
IT-SWT-001,Switch,Network Room,Cisco IOS,2022-05-23,Morning,7.5,19.8,46.1,22.3,36.7,1.61,81.6,96.8,2,2623.0,221.9,8557,225,83.5,44,None,None,0,Medium
IT-WRK-003,Workstation,Office,Windows 10,2022-09-11,Night,5.4,27.3,45.0,77.7,40.8,13.14,111.7,77.5,2,2610.0,209.6,5801,364,69.6,123,None,None,0,Medium
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-08-24,Morning,6.2,46.3,44.6,75.3,46.9,3.92,259.8,43.9,1,3014.0,191.9,7194,127,94.8,0,Battery,UPS Battery Failure,1,Critical
IT-FRW-001,Firewall,Network Room,pfSense,2023-12-07,Afternoon,6.6,35.9,34.4,34.8,31.7,3.38,58.8,94.0,0,2219.0,219.0,6821,73,100.0,131,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2022-01-29,Night,4.9,18.9,29.9,89.2,32.8,4.02,72.7,87.4,3,1569.0,214.9,8197,36,93.0,157,None,None,0,Low
IT-RTR-001,Router,Network Room,Cisco IOS,2021-08-15,Morning,4.8,42.1,31.1,47.5,35.7,3.35,76.1,100.0,1,2538.0,220.0,5005,288,78.7,98,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2021-01-28,Night,5.8,21.4,17.5,90.9,40.5,13.17,107.3,86.1,3,1904.0,223.6,8072,9,92.0,158,None,None,0,High
IT-SRV-004,Server,Data Center,Red Hat Linux,2023-09-13,Afternoon,7.4,41.2,81.7,49.3,41.8,6.91,362.8,95.9,2,2977.0,218.9,4626,93,96.0,128,None,None,0,Low
IT-SRV-005,Server,Data Center,Red Hat Linux,2022-03-07,Night,5.5,29.5,60.8,60.5,50.5,3.35,339.2,89.1,0,2947.0,215.1,1479,112,97.8,169,None,None,0,Low
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-01-06,Night,5.2,40.5,30.9,40.8,35.4,5.0,218.2,77.9,4,2161.0,218.2,8585,333,69.7,44,None,None,0,Medium
IT-WRK-003,Workstation,Office,Ubuntu 20.04,2022-06-07,Night,0.8,41.0,58.1,72.5,45.0,9.59,99.7,98.2,0,1874.0,222.6,3892,93,99.7,148,None,None,0,Low
IT-SRV-004,Server,Data Center,Windows Server 2019,2021-08-07,Morning,5.3,0.0,68.1,58.9,31.3,5.02,327.2,98.2,0,2801.0,226.7,2499,148,94.2,103,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 11,2023-11-23,Morning,3.3,72.5,26.9,87.5,41.2,6.74,134.0,100.0,5,2325.0,215.0,994,258,72.9,155,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2022-04-11,Morning,4.4,27.8,36.3,63.9,38.4,8.35,115.5,96.5,2,1952.0,221.8,1881,314,74.6,172,None,None,0,Medium
IT-SWT-002,Switch,Network Room,Cisco IOS,2022-03-13,Afternoon,1.0,36.4,40.6,15.9,29.1,1.02,81.8,99.1,0,2480.0,220.0,5393,92,99.8,178,None,None,0,Low
IT-SRV-002,Server,Data Center,Red Hat Linux,2023-06-27,Afternoon,4.6,56.2,60.8,41.2,46.0,5.75,440.1,91.5,1,2741.0,217.6,1747,25,98.5,167,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Cisco ASA,2023-11-21,Morning,0.8,47.4,44.1,33.9,37.5,2.02,75.0,99.0,0,2735.0,223.1,3252,301,78.9,121,None,None,0,Medium
IT-RTR-002,Router,Network Room,Cisco IOS,2021-04-16,Afternoon,5.6,34.9,38.7,23.8,36.9,3.99,46.4,95.3,1,2300.0,222.4,2945,9,98.5,87,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 10,2023-07-30,Afternoon,7.8,47.5,72.5,56.9,44.0,5.15,178.1,96.4,0,2333.0,218.8,7219,229,86.1,71,None,None,0,Medium
IT-RTR-002,Router,Network Room,Juniper JunOS,2021-04-22,Night,7.4,21.0,48.8,39.3,34.4,3.48,90.4,99.4,0,2466.0,219.5,6874,209,88.1,61,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2023-02-04,Afternoon,7.0,31.0,64.0,24.0,33.5,3.02,102.4,99.4,1,2492.0,226.7,5507,244,83.1,58,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2022-06-21,Morning,7.2,21.1,34.7,80.4,37.4,10.95,99.3,89.3,3,1715.0,222.5,8268,253,79.2,87,None,None,0,Medium
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-02-23,Afternoon,4.2,57.9,67.2,59.9,49.4,0.29,272.4,100.0,1,2957.0,223.8,7588,307,76.8,107,None,None,0,Medium
IT-SRV-005,Server,Data Center,Windows Server 2019,2023-07-23,Morning,0.9,47.4,43.6,48.6,36.9,3.88,324.2,91.0,5,2924.0,216.6,5802,24,92.5,74,None,None,0,Low
IT-SWT-001,Switch,Network Room,Cisco IOS,2023-02-03,Morning,6.3,37.7,40.2,36.4,41.6,3.64,80.5,100.0,0,2594.0,219.8,2203,103,98.7,155,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2021-12-19,Morning,2.3,22.6,34.0,84.5,26.0,19.0,53.1,90.1,2,1823.0,226.0,6627,199,86.1,70,None,None,0,Medium
IT-WRK-001,Workstation,Office,Windows 11,2022-03-03,Night,6.5,45.7,28.3,71.5,43.5,13.2,147.3,100.0,3,2221.0,225.7,5526,170,87.5,32,None,None,0,Low
IT-WRK-003,Workstation,Office,Windows 11,2023-11-25,Night,6.1,37.0,100.0,56.6,38.2,7.79,168.5,85.7,5,2291.0,219.3,7995,300,63.4,38,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2023-08-28,Afternoon,3.5,54.3,42.5,31.3,41.8,7.74,191.6,88.8,4,2475.0,218.5,5271,317,71.3,128,None,None,0,Medium
IT-SWT-003,Switch,Network Room,Cisco IOS,2021-11-30,Morning,3.2,35.7,40.1,27.9,32.2,1.59,80.2,96.9,0,2509.0,222.5,891,320,77.0,160,None,None,0,Medium
IT-RTR-003,Router,Network Room,Juniper JunOS,2023-04-06,Morning,5.4,40.7,42.8,28.7,43.4,3.77,94.4,96.7,0,2451.0,220.6,1322,99,99.1,168,None,None,0,Low
IT-WRK-003,Workstation,Office,Windows 11,2022-05-21,Morning,0.5,44.6,34.0,81.3,44.8,5.59,174.3,74.6,3,2216.0,223.4,7346,291,75.4,153,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2021-10-25,Night,6.5,27.3,39.3,58.8,35.1,6.37,127.3,90.2,0,1840.0,220.6,2345,124,96.6,166,None,None,0,Low
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2023-09-19,Afternoon,7.3,20.2,41.2,84.4,41.5,6.91,384.2,87.9,0,3025.0,216.0,2339,94,99.6,165,None,None,0,Low
IT-SRV-003,Server,Data Center,Windows Server 2022,2022-09-14,Night,4.5,33.1,50.6,77.3,51.4,9.02,299.4,97.7,17,2980.0,207.4,1355,167,66.8,1,Hard Disk,Disk Failure,1,Critical
IT-SRV-004,Server,Data Center,Windows Server 2022,2023-01-18,Night,3.3,46.1,68.0,75.0,41.2,138.74,226.4,85.7,19,3347.0,224.4,8740,115,69.0,2,Network Interface,Network Outage,1,Critical
IT-STR-002,Storage Device,Data Center,N/A,2023-10-22,Morning,7.7,26.2,25.0,99.2,37.8,14.26,69.6,87.3,0,1830.0,227.1,5494,259,74.6,60,None,None,0,High
IT-SWT-001,Switch,Network Room,HP ProCurve,2021-05-09,Night,1.3,17.5,14.2,20.3,40.5,4.81,59.9,97.6,1,2594.0,216.9,1986,34,98.5,158,None,None,0,Low
IT-RTR-003,Router,Network Room,Cisco IOS,2023-11-01,Morning,2.0,44.3,40.1,24.7,35.6,0.69,98.5,99.7,1,2433.0,221.5,163,267,80.8,129,None,None,0,Medium
IT-WRK-002,Workstation,Office,Windows 10,2023-04-25,Afternoon,5.5,35.5,87.3,99.1,42.3,13.99,148.3,100.0,2,1881.0,217.2,7469,365,58.1,176,None,None,0,High
IT-SRV-005,Server,Data Center,Red Hat Linux,2022-05-07,Morning,7.4,41.4,49.4,14.6,41.1,5.2,360.3,96.6,1,3162.0,214.1,1376,3,98.5,146,None,None,0,Low
IT-RTR-003,Router,Network Room,Cisco IOS,2023-05-29,Afternoon,6.2,32.7,42.5,34.0,45.8,2.24,76.8,97.0,11,2578.0,220.8,710,90,83.5,6,Motherboard,Hardware Failure,1,Critical
IT-FRW-001,Firewall,Network Room,pfSense,2022-10-11,Morning,7.6,26.2,38.5,21.2,44.0,3.9,86.7,98.3,3,2532.0,221.1,1665,224,82.1,47,None,None,0,Medium
IT-SWT-002,Switch,Network Room,HP ProCurve,2023-09-25,Morning,7.9,42.7,47.5,41.5,35.3,3.45,79.0,98.2,1,2541.0,217.3,1013,155,92.0,30,None,None,0,Low
IT-WRK-004,Workstation,Office,Windows 11,2023-12-10,Afternoon,1.4,61.5,61.9,63.4,34.6,7.89,169.8,71.9,3,2039.0,226.2,7520,88,95.5,47,None,None,0,Low
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2023-01-18,Night,8.0,13.5,58.0,55.1,41.0,205.32,155.8,100.0,21,2328.0,225.1,2117,315,46.0,6,Network Interface,Network Outage,1,Critical
IT-RTR-003,Router,Network Room,Cisco IOS,2021-05-07,Afternoon,2.9,31.4,43.1,45.0,35.3,2.52,58.9,100.0,0,2615.0,226.2,5338,62,100.0,134,None,None,0,Low
IT-SWT-001,Switch,Network Room,N/A,2021-07-29,Night,1.0,43.2,25.4,21.4,37.8,2.35,89.9,95.3,1,2518.0,214.4,4518,136,93.9,178,None,None,0,Low
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2021-02-28,Night,2.6,53.6,72.0,48.9,29.8,5.2,127.7,91.0,3,2492.0,216.8,5108,319,72.6,92,None,None,0,Medium
IT-WRK-004,Workstation,Office,Ubuntu 20.04,2022-02-27,Morning,6.4,36.1,64.0,45.0,35.1,5.34,141.5,81.4,3,2169.0,216.6,4211,274,77.1,50,None,None,0,Medium
IT-RTR-003,Router,Network Room,Cisco IOS,2021-07-09,Morning,4.8,34.3,31.4,20.4,42.5,2.12,101.1,99.9,0,2427.0,217.1,1614,219,87.1,175,None,None,0,Medium
IT-WRK-001,Workstation,Office,Ubuntu 20.04,2022-08-16,Afternoon,2.8,6.3,28.5,66.4,35.9,2.09,148.6,88.5,3,2014.0,223.1,3640,224,82.1,119,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,pfSense,2021-09-20,Night,7.4,37.1,36.6,48.1,37.0,2.9,96.2,98.8,0,2310.0,216.4,8398,110,98.0,55,None,None,0,Low
IT-STR-002,Storage Device,Data Center,N/A,2023-02-21,Morning,2.2,21.9,24.3,70.5,38.9,10.83,84.0,86.5,2,1797.0,224.8,4076,331,72.9,162,None,None,0,Medium
IT-PRT-001,Printer,Office,N/A,2021-03-30,Morning,3.2,22.8,40.5,67.8,41.1,4.56,121.4,92.1,6,1937.0,217.1,2897,13,91.0,73,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2021-07-19,Night,2.0,17.3,18.5,17.8,37.5,146.85,565.2,89.3,14,2078.0,234.0,1049,135,74.5,5,Network Interface,Network Outage,1,Critical
IT-SRV-002,Server,Data Center,Red Hat Linux,2023-01-13,Afternoon,5.5,71.1,80.8,42.1,27.9,8.31,339.6,99.0,2,2784.0,223.4,6775,134,91.7,126,None,None,0,Low
IT-SRV-005,Server,Data Center,Red Hat Linux,2021-05-17,Afternoon,4.8,36.6,71.2,49.2,47.3,3.63,348.1,99.3,1,3048.0,216.5,2558,81,98.5,180,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2022-07-22,Morning,7.1,33.6,53.4,33.1,33.9,1.73,95.5,100.0,2,2502.0,221.7,7213,349,71.1,145,None,None,0,Medium
IT-FRW-001,Firewall,Network Room,pfSense,2021-01-14,Afternoon,1.5,27.2,25.7,3.4,41.5,1.74,172.3,99.3,1,2401.0,179.6,2376,58,98.5,4,Power Supply,Power Failure,1,Critical
IT-PRT-002,Printer,Office,N/A,2023-05-05,Night,7.8,12.3,34.2,76.2,36.5,10.2,84.7,91.6,1,1830.0,212.4,8087,258,81.7,48,None,None,0,Medium
IT-SWT-002,Switch,Network Room,HP ProCurve,2022-01-27,Afternoon,7.7,44.7,49.6,17.8,43.5,3.36,93.0,100.0,1,2711.0,216.1,1742,265,81.0,175,None,None,0,Medium
IT-SRV-002,Server,Data Center,Windows Server 2022,2023-08-22,Morning,5.0,59.8,42.6,64.5,48.0,2.63,243.4,88.6,25,3169.0,224.2,6397,360,35.5,0,Hard Disk,Disk Failure,1,Critical
IT-FRW-002,Firewall,Network Room,pfSense,2021-04-26,Morning,5.9,40.2,35.7,35.5,37.4,2.02,113.0,100.0,1,2444.0,220.7,6262,133,94.2,129,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2021-02-23,Afternoon,0.8,14.3,26.5,16.7,27.9,0.29,447.0,80.6,0,1972.0,220.6,2052,314,77.6,174,None,None,0,Medium
IT-UPS-002,UPS,Power Room,N/A,2022-12-17,Night,1.6,9.8,24.8,15.3,34.2,0.98,534.1,86.6,1,2012.0,208.1,4555,323,75.2,81,None,None,0,Medium
IT-STR-002,Storage Device,Data Center,N/A,2022-03-30,Night,7.7,30.5,44.0,47.0,33.7,5.34,84.0,95.9,2,2106.0,213.6,2184,363,69.7,122,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2021-10-27,Afternoon,7.3,38.6,35.4,92.0,32.8,5.67,107.7,95.5,6,1745.0,218.7,8652,198,76.0,53,None,None,0,High
IT-SWT-003,Switch,Network Room,Cisco IOS,2023-04-07,Morning,6.2,40.8,25.0,13.9,37.8,3.5,64.8,99.6,2,2508.0,217.9,1818,148,91.2,56,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2023-12-09,Morning,7.2,38.1,39.9,35.8,38.9,4.39,52.7,98.8,1,2850.0,215.5,2749,357,71.8,106,None,None,0,Medium
IT-STR-001,Storage Device,Data Center,N/A,2022-12-17,Night,1.6,11.6,23.5,72.6,32.4,13.72,98.5,92.3,0,1942.0,230.0,4562,256,83.4,138,None,None,0,Medium
IT-SWT-002,Switch,Network Room,N/A,2022-02-23,Night,6.4,46.6,42.1,38.8,34.1,3.52,89.6,97.9,1,2611.0,219.0,1273,303,77.2,63,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,pfSense,2023-09-13,Night,3.8,32.0,32.1,25.5,39.9,3.43,78.4,97.4,1,2472.0,215.8,2324,148,92.7,91,None,None,0,Low
IT-SRV-001,Server,Data Center,Windows Server 2022,2021-09-28,Morning,1.9,20.8,55.7,74.1,39.2,7.82,409.9,90.1,2,2972.0,219.8,8687,31,97.0,97,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2022-08-29,Night,3.4,11.1,18.9,23.3,35.7,1.07,423.3,82.1,1,1991.0,203.3,5437,149,92.6,120,None,None,0,Low
IT-SWT-002,Switch,Network Room,Cisco IOS,2021-01-19,Afternoon,2.8,53.6,38.4,34.4,68.7,4.51,86.9,98.3,3,1758.0,222.0,1663,166,76.9,4,Cooling System,Overheating,1,Critical
IT-RTR-002,Router,Network Room,Juniper JunOS,2022-08-22,Night,3.3,24.1,65.8,26.5,28.0,2.06,67.1,97.5,15,2542.0,220.6,8041,326,53.9,2,RAM,Memory Failure,1,Critical
IT-SRV-003,Server,Data Center,Red Hat Linux,2022-09-18,Afternoon,7.5,34.8,68.3,45.4,41.5,3.47,349.4,89.0,0,2972.0,221.5,6054,206,88.4,113,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 11,2022-02-08,Morning,3.7,62.4,36.7,88.5,35.0,69.87,73.9,79.9,16,2516.0,216.8,4682,261,56.8,5,Network Interface,Network Outage,1,Critical
IT-UPS-003,UPS,Power Room,N/A,2022-04-13,Morning,7.7,6.7,18.2,9.3,33.7,0.47,539.2,100.0,1,1882.0,215.0,7175,176,89.9,91,None,None,0,Low
IT-SWT-002,Switch,Network Room,N/A,2021-12-21,Morning,1.2,44.1,38.6,30.0,42.5,2.31,59.2,98.0,0,2468.0,218.8,8422,133,95.7,166,None,None,0,Low
IT-PRT-001,Printer,Office,N/A,2023-09-26,Afternoon,3.0,15.3,23.1,55.1,31.6,8.04,110.0,93.1,2,1941.0,225.2,7039,134,92.6,103,None,None,0,Low
IT-FRW-002,Firewall,Network Room,Cisco ASA,2022-07-04,Afternoon,2.5,27.9,51.4,16.9,41.3,3.04,73.5,94.3,0,2490.0,222.6,2001,98,99.2,48,None,None,0,Low
IT-FRW-001,Firewall,Network Room,pfSense,2022-08-30,Morning,5.4,17.5,38.8,27.2,40.8,3.73,100.6,95.7,1,2419.0,220.8,479,1,98.5,53,None,None,0,Low
IT-SRV-003,Server,Data Center,Ubuntu 22.04,2021-01-14,Morning,2.8,34.0,58.9,70.9,33.7,4.75,411.6,96.4,1,3095.0,219.4,3987,173,90.2,95,None,None,0,Low
IT-RTR-002,Router,Network Room,N/A,2022-08-31,Morning,2.1,41.6,32.2,42.1,44.3,3.41,85.0,97.4,1,2395.0,217.9,5671,152,92.3,30,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2022,2022-09-16,Afternoon,7.7,67.6,14.4,47.5,44.3,6.52,359.5,93.3,2,2561.0,203.7,3931,20,97.0,134,None,None,0,Low
IT-RTR-003,Router,Network Room,Juniper JunOS,2022-09-11,Morning,5.0,18.8,41.9,23.1,37.2,2.08,97.3,99.9,1,2664.0,219.8,4266,109,96.6,70,None,None,0,Low
IT-FRW-001,Firewall,Network Room,Fortinet FortiOS,2021-08-22,Night,3.4,74.2,79.3,43.5,60.6,4.07,63.7,95.2,23,2583.0,217.8,1026,267,41.3,3,CPU/RAM,Server Crash,1,Critical
IT-PRT-002,Printer,Office,N/A,2023-03-02,Morning,1.9,29.6,33.9,92.2,35.1,10.31,88.5,100.0,1,2040.0,224.3,124,26,94.2,149,None,None,0,High
IT-SRV-001,Server,Data Center,Windows Server 2019,2023-04-29,Night,3.3,31.9,78.0,81.1,36.7,3.95,244.2,90.8,4,3009.0,210.1,8372,144,88.6,103,None,None,0,Low
IT-RTR-001,Router,Network Room,N/A,2022-02-10,Afternoon,3.8,14.2,34.2,32.5,44.0,2.57,80.8,36.8,0,2462.0,196.0,5611,112,97.8,1,Battery,UPS Battery Failure,1,Critical
IT-SRV-003,Server,Data Center,Windows Server 2019,2021-12-04,Morning,4.4,49.7,26.2,77.2,40.5,3.22,439.2,100.0,2,3178.0,220.4,2962,186,87.4,79,None,None,0,Medium
IT-SWT-001,Switch,Network Room,N/A,2023-10-16,Night,6.5,29.0,35.6,25.8,39.3,2.45,85.8,99.0,0,2272.0,217.1,2557,239,85.1,111,None,None,0,Medium
IT-UPS-003,UPS,Power Room,N/A,2023-08-05,Morning,6.5,6.9,20.7,8.5,25.5,1.65,599.4,94.6,2,1995.0,228.6,2701,72,97.0,75,None,None,0,Low
IT-PRT-002,Printer,Office,N/A,2023-07-04,Morning,4.6,17.6,15.6,43.3,33.3,9.92,124.9,83.7,2,1799.0,217.0,6341,235,82.5,57,None,None,0,Medium
IT-RTR-001,Router,Network Room,N/A,2021-10-25,Night,4.2,34.2,31.9,37.1,34.1,2.84,88.2,97.8,3,2490.0,219.1,5371,77,95.5,162,None,None,0,Low
IT-UPS-001,UPS,Power Room,N/A,2021-07-27,Night,7.0,8.9,20.6,10.7,29.7,0.79,498.7,100.0,0,2059.0,221.8,1579,194,89.6,54,None,None,0,Medium
IT-FRW-002,Firewall,Network Room,Fortinet FortiOS,2023-06-11,Morning,7.5,42.0,44.3,32.4,34.6,3.98,92.6,99.7,3,2515.0,220.0,158,93,95.2,40,None,None,0,Low
IT-SRV-005,Server,Data Center,Windows Server 2019,2023-10-24,Morning,4.9,54.8,42.0,57.2,49.2,2.38,306.9,100.0,2,3076.0,220.8,7201,86,97.0,61,None,None,0,Low
IT-UPS-002,UPS,Power Room,N/A,2022-03-23,Morning,5.3,16.9,14.9,10.6,27.2,0.38,460.4,88.6,0,1907.0,211.5,1152,358,73.2,118,None,None,0,Medium
IT-WRK-004,Workstation,Office,Windows 10,2022-12-24,Night,4.7,42.5,69.0,44.7,44.2,4.27,186.0,97.8,3,2381.0,211.8,2764,3,95.5,169,None,None,0,Low
IT-RTR-003,Router,Network Room,N/A,2023-03-23,Night,0.7,37.2,59.8,14.2,36.1,2.98,73.1,99.0,24,2497.0,216.3,2046,346,38.4,3,OS/Software,Software Crash,1,Critical
IT-WRK-003,Workstation,Office,Windows 11,2022-10-31,Morning,5.3,85.1,92.7,71.5,56.8,8.23,107.5,85.9,14,1972.0,216.8,7102,96,64.3,1,CPU/RAM,Server Crash,1,Critical
